date,code,trigger,method,partial,adv_bucket,score,entry,stop,exit_price,exit_reason,bars,r,mfe,mae
2024-02-09,3984,材料反応,immediate,on,D: 5-20億,6,2176.0,1991.173639286716,2385.60458930074,partial_then_stop,12,1.0670311001413206,2.661957948537579,-0.35709191992577277
2024-02-09,3984,材料反応,immediate,off,D: 5-20億,6,2176.0,1991.173639286716,2385.60458930074,stop,12,1.134062200282641,2.661957948537579,-0.35709191992577277
2024-02-09,3993,高値ブレイク,immediate,on,D: 5-20億,4,4165.0,3733.2790104032065,5622.790104032063,partial_then_stop,7,2.1883474966014145,4.319919681787582,0.0
2024-02-09,3993,高値ブレイク,immediate,off,D: 5-20億,4,4165.0,3733.2790104032065,5622.790104032063,stop,7,3.3766949932028285,4.319919681787582,0.0
2024-02-09,4064,材料反応,zone,on,B: 1-2億,6,1797.0,1765.8461237546194,1797.0,partial_then_stop,9,0.5,2.4395038165200713,-0.41728354756264374
2024-02-09,4064,材料反応,immediate,on,B: 1-2億,6,1826.0,1765.8461237546194,1884.0,partial_then_time,20,0.982096945535193,2.5601010211179216,-0.6982093693957968
2024-02-09,4064,材料反応,zone,off,B: 1-2億,6,1797.0,1765.8461237546194,1896.0,time,20,3.177774708361672,5.874068400304909,-0.41728354756264374
2024-02-09,4064,材料反応,immediate,off,B: 1-2億,6,1826.0,1765.8461237546194,1884.0,time,20,0.964193891070386,2.5601010211179216,-0.6982093693957968
2024-02-09,4151,材料反応,immediate,on,E: 20億以上,8,2763.0,2553.623717334803,2834.0,partial_then_time,20,0.6695512001078282,1.1749181753950915,-0.15761097474812202
2024-02-09,4151,材料反応,immediate,off,E: 20億以上,8,2763.0,2553.623717334803,2834.0,time,20,0.33910240021565646,1.1749181753950915,-0.15761097474812202
2024-02-09,4293,材料反応,immediate,on,B: 1-2億,9,512.0,490.1175219861338,490.1175219861338,stop,1,-1.0,0.0,-1.4623572330209886
2024-02-09,4293,材料反応,immediate,off,B: 1-2億,9,512.0,490.1175219861338,490.1175219861338,stop,1,-1.0,0.0,-1.4623572330209886
2024-02-09,4347,材料反応,zone,on,B: 1-2億,8,1075.2614539312117,1015.1045815724847,1261.0,partial_then_time,20,2.043784930848745,4.8330063493836315,-0.7025207972781314
2024-02-09,4347,材料反応,immediate,on,B: 1-2億,8,1100.0,1015.1045815724847,1282.0,partial_then_time,20,1.5719070791517076,3.133266846751145,-0.7892063110237847
2024-02-09,4347,材料反応,zone,off,B: 1-2億,8,1075.2614539312117,1015.1045815724847,1261.0,time,20,3.0875698616974896,4.8330063493836315,-0.7025207972781314
2024-02-09,4347,材料反応,immediate,off,B: 1-2億,8,1100.0,1015.1045815724847,1282.0,time,20,2.143814158303415,3.133266846751145,-0.7892063110237847
2024-02-09,4507,押し目,zone,on,E: 20億以上,7,2391.333251953125,2303.4346256520776,2352.666748046875,time,6,-0.43989884180691946,0.34509636123162635,-0.8835917826547932
2024-02-09,4507,押し目,immediate,on,E: 20億以上,7,2417.333251953125,2303.4346256520776,2381.333251953125,time,6,-0.3160705371884624,0.061458160008867696,-0.9101646549471744
2024-02-09,4507,押し目,zone,off,E: 20億以上,7,2391.333251953125,2303.4346256520776,2352.666748046875,time,6,-0.43989884180691946,0.34509636123162635,-0.8835917826547932
2024-02-09,4507,押し目,immediate,off,E: 20億以上,7,2417.333251953125,2303.4346256520776,2381.333251953125,time,6,-0.3160705371884624,0.061458160008867696,-0.9101646549471744
2024-02-09,4536,材料反応,zone,on,D: 5-20億,8,1506.6298746097966,1483.2519498439185,1506.6298746097966,partial_then_stop,11,0.5,3.5448024672899434,-1.4385312189421546
2024-02-09,4536,材料反応,immediate,on,D: 5-20億,8,1523.5,1483.2519498439185,1523.5,partial_then_stop,6,0.5,1.6398309916642604,-0.5838792167289412
2024-02-09,4536,材料反応,zone,off,D: 5-20億,8,1506.6298746097966,1483.2519498439185,1488.2792476587792,stop,11,-0.7849553429054378,3.5448024672899434,-1.4385312189421546
2024-02-09,4536,材料反応,immediate,off,D: 5-20億,8,1523.5,1483.2519498439185,1488.2792476587792,stop,12,-0.8750921399828084,1.6398309916642604,-1.2547191678643204
2024-02-09,4543,材料反応,zone,on,E: 20億以上,7,2679.425692726493,2617.270277090597,2816.0541563589563,partial_then_stop,18,1.5990873621763584,5.390910894013825,-0.2079576267691792
2024-02-09,4543,材料反応,immediate,on,E: 20億以上,7,2719.5,2617.270277090597,2816.0541563589563,partial_then_stop,19,0.9722411134994648,2.885657826358703,-0.723859929323878
2024-02-09,4543,材料反応,zone,off,E: 20億以上,7,2679.425692726493,2617.270277090597,2816.0541563589563,stop,18,2.1981747243527168,5.390910894013825,-0.2079576267691792
2024-02-09,4543,材料反応,immediate,off,E: 20億以上,7,2719.5,2617.270277090597,2816.0541563589563,stop,19,0.9444822269989297,2.885657826358703,-0.723859929323878
2024-02-09,4634,押し目,immediate,on,C: 2-5億,7,2780.0,2714.0761588741007,3000.0,partial_then_time,6,2.1685920923497974,3.7164096602336394,0.0
2024-02-09,4634,押し目,immediate,off,C: 2-5億,7,2780.0,2714.0761588741007,3000.0,time,6,3.3371841846995944,3.7164096602336394,0.0
2024-02-09,4847,材料反応,immediate,on,B: 1-2億,7,1240.0,1166.5032051603364,1166.5032051603364,stop,5,-1.0,0.870786272239745,-1.0612707692921892
2024-02-09,4847,材料反応,immediate,off,B: 1-2億,7,1240.0,1166.5032051603364,1166.5032051603364,stop,5,-1.0,0.870786272239745,-1.0612707692921892
2024-02-09,4887,押し目,zone,on,D: 5-20億,7,1924.6666259765625,1836.335644960349,1924.6666259765625,partial_then_stop,2,0.5,2.1547748234393693,-0.0377359326793073
2024-02-09,4887,押し目,immediate,on,D: 5-20億,7,1915.3333740234375,1836.335644960349,1915.3333740234375,partial_then_stop,4,0.5,2.5274983008322516,-0.41773352717070966
2024-02-09,4887,押し目,zone,off,D: 5-20億,7,1924.6666259765625,1836.335644960349,1971.3333740234375,time,6,0.5283168771589799,2.1547748234393693,-0.4792571243531713
2024-02-09,4887,押し目,immediate,off,D: 5-20億,7,1915.3333740234375,1836.335644960349,2002.0,time,6,1.097077435065882,2.5274983008322516,-0.41773352717070966
2024-02-09,5108,押し目,zone,on,E: 20億以上,6,3190.5,3110.274734768685,3190.5,partial_then_stop,4,0.5,2.175125248845995,-1.0906788497078772
2024-02-09,5108,押し目,immediate,on,E: 20億以上,6,3177.5,3110.274734768685,3177.5,partial_then_stop,4,0.5,2.7891299402811187,-0.6619535058267189
2024-02-09,5108,押し目,zone,off,E: 20億以上,6,3190.5,3110.274734768685,3110.274734768685,stop,4,-1.0,2.175125248845995,-1.0906788497078772
2024-02-09,5108,押し目,immediate,off,E: 20億以上,6,3177.5,3110.274734768685,3110.274734768685,stop,5,-1.0,2.7891299402811187,-1.1082142962716979
2024-02-09,5393,高値ブレイク,immediate,on,C: 2-5億,4,1163.3333740234375,1095.0056155455216,1281.6666259765625,partial_then_time,10,1.3659237079420015,1.9269858825987707,0.0
2024-02-09,5393,高値ブレイク,immediate,off,C: 2-5億,4,1163.3333740234375,1095.0056155455216,1281.6666259765625,time,10,1.7318474158840027,1.9269858825987707,0.0
2024-02-09,5741,材料反応,immediate,on,C: 2-5億,8,1085.0,1045.048526029301,1045.048526029301,stop,1,-1.0,0.0,-1.0637905382707564
2024-02-09,5741,材料反応,immediate,off,C: 2-5億,8,1085.0,1045.048526029301,1045.048526029301,stop,1,-1.0,0.0,-1.0637905382707564
2024-02-09,5947,材料反応,zone,on,D: 5-20億,7,3502.2323368688626,3455.178442087425,3502.2323368688626,partial_then_stop,2,0.5,1.4614659094759108,-1.726367971156944
2024-02-09,5947,材料反応,immediate,on,D: 5-20億,7,3531.0,3455.178442087425,3455.178442087425,stop,3,-1.0,0.5275544462713558,-1.4507747272462286
2024-02-09,5947,材料反応,zone,off,D: 5-20億,7,3502.2323368688626,3455.178442087425,3455.178442087425,stop,2,-1.0,1.4614659094759108,-1.726367971156944
2024-02-09,5947,材料反応,immediate,off,D: 5-20億,7,3531.0,3455.178442087425,3455.178442087425,stop,3,-1.0,0.5275544462713558,-1.4507747272462286
2024-02-09,6005,材料反応,zone,on,D: 5-20億,8,2898.036822194004,2807.1147288776015,3034.220933164024,partial_then_stop,14,1.2489054970176987,3.541088486442862,-0.48983498476018267
2024-02-09,6005,材料反応,immediate,on,D: 5-20億,8,2929.0,2807.1147288776015,3034.220933164024,partial_then_stop,15,0.9316392464613701,2.387491099788215,-0.6194349760618908
2024-02-09,6005,材料反応,zone,off,D: 5-20億,8,2898.036822194004,2807.1147288776015,3034.220933164024,stop,14,1.4978109940353976,3.541088486442862,-0.48983498476018267
2024-02-09,6005,材料反応,immediate,off,D: 5-20億,8,2929.0,2807.1147288776015,3034.220933164024,stop,15,0.8632784929227402,2.387491099788215,-0.6194349760618908
2024-02-09,6134,高値ブレイク,zone,on,C: 2-5億,4,2551.5,2441.6164456442484,2576.0,time,10,0.22296330095657857,0.9783083613400896,0.0
2024-02-09,6134,高値ブレイク,immediate,on,C: 2-5億,4,2628.0,2441.6164456442484,2646.0,time,10,0.09657504419967909,0.16632368723278065,-0.41044393784863614
2024-02-09,6134,高値ブレイク,zone,off,C: 2-5億,4,2551.5,2441.6164456442484,2576.0,time,10,0.22296330095657857,0.9783083613400896,0.0
2024-02-09,6134,高値ブレイク,immediate,off,C: 2-5億,4,2628.0,2441.6164456442484,2646.0,time,10,0.09657504419967909,0.16632368723278065,-0.41044393784863614
2024-02-09,6632,材料反応,immediate,on,D: 5-20億,7,724.0,681.3827680613897,841.741520920846,partial_then_stop,20,1.8813839562650563,4.739866734915561,-0.6804759173888677
2024-02-09,6632,材料反応,immediate,off,D: 5-20億,7,724.0,681.3827680613897,841.741520920846,stop,20,2.7627679125301126,4.739866734915561,-0.6804759173888677
2024-02-09,6723,材料反応,zone,on,E: 20億以上,6,2490.404709599078,2337.8618838396314,2490.404709599078,partial_then_stop,9,0.5,1.0036217018973173,-0.6975399142459422
2024-02-09,6723,材料反応,immediate,on,E: 20億以上,6,2702.5,2337.8618838396314,2428.0,time,20,-0.7528011687052332,0.33594951973184356,-0.8734687513027932
2024-02-09,6723,材料反応,zone,off,E: 20億以上,6,2490.404709599078,2337.8618838396314,2455.4282575944685,stop,17,-0.2292893935226162,1.8001193372013866,-0.6975399142459422
2024-02-09,6723,材料反応,immediate,off,E: 20億以上,6,2702.5,2337.8618838396314,2428.0,time,20,-0.7528011687052332,0.33594951973184356,-0.8734687513027932
2024-02-09,6737,押し目,zone,on,B: 1-2億,6,2480.0,2435.0013722467047,2550.0,partial_then_time,6,1.2778014963453395,2.444518988513924,0.0
2024-02-09,6737,押し目,immediate,on,B: 1-2億,6,2540.0,2435.0013722467047,2530.0,time,6,-0.09523933992257493,0.33333768972901223,-0.5714360395354495
2024-02-09,6737,押し目,zone,off,B: 1-2億,6,2480.0,2435.0013722467047,2550.0,time,6,1.555602992690679,2.444518988513924,0.0
2024-02-09,6737,押し目,immediate,off,B: 1-2億,6,2540.0,2435.0013722467047,2530.0,time,6,-0.09523933992257493,0.33333768972901223,-0.5714360395354495
2024-02-09,6800,材料反応,zone,on,B: 1-2億,6,1553.0,1464.2054390687933,1493.0,time,20,-0.6757170638693155,0.9234799872880646,-0.7095029170627813
2024-02-09,6800,材料反応,immediate,on,B: 1-2億,6,1602.0,1464.2054390687933,1519.0,time,20,-0.6023459811409929,0.4209164687491275,-0.7402324105588105
2024-02-09,6800,材料反応,zone,off,B: 1-2億,6,1553.0,1464.2054390687933,1493.0,time,20,-0.6757170638693155,0.9234799872880646,-0.7095029170627813
2024-02-09,6800,材料反応,immediate,off,B: 1-2億,6,1602.0,1464.2054390687933,1519.0,time,20,-0.6023459811409929,0.4209164687491275,-0.7402324105588105
2024-02-09,7270,材料反応,immediate,on,E: 20億以上,7,3210.0,3035.768039365919,3233.5205904887825,partial_then_stop,18,0.567497921745196,1.6185319787122834,-0.41324220733079575
2024-02-09,7270,材料反応,immediate,off,E: 20億以上,7,3210.0,3035.768039365919,3233.5205904887825,stop,18,0.13499584349039193,1.6185319787122834,-0.41324220733079575
2024-02-09,7936,高値ブレイク,immediate,on,E: 20億以上,1,1195.0,1094.818849918953,1588.25,partial_then_time,10,2.462694577182728,4.012730934659666,0.0
2024-02-09,7936,高値ブレイク,immediate,off,E: 20億以上,1,1195.0,1094.818849918953,1588.25,time,10,3.9253891543654564,4.012730934659666,0.0
2024-02-09,7966,材料反応,zone,on,C: 2-5億,9,2947.0,2818.631027530415,2979.4654129562264,partial_then_stop,6,0.6264535048137061,1.6982296874866047,-0.07011039994210753
2024-02-09,7966,材料反応,immediate,on,C: 2-5億,9,2947.0,2818.631027530415,2979.4654129562264,partial_then_stop,7,0.6264535048137061,1.6982296874866047,-0.07011039994210753
2024-02-09,7966,材料反応,zone,off,C: 2-5億,9,2947.0,2818.631027530415,2979.4654129562264,stop,6,0.2529070096274123,1.6982296874866047,-0.07011039994210753
2024-02-09,7966,材料反応,immediate,off,C: 2-5億,9,2947.0,2818.631027530415,2979.4654129562264,stop,7,0.2529070096274123,1.6982296874866047,-0.07011039994210753
2024-02-09,8572,押し目,immediate,on,D: 5-20億,9,376.70001220703125,356.94589433961255,397.5,partial_then_time,6,1.0264722001906006,1.503483065596088,-0.020250178557569363
2024-02-09,8572,押し目,immediate,off,D: 5-20億,9,376.70001220703125,356.94589433961255,397.5,time,6,1.052944400381201,1.503483065596088,-0.020250178557569363
2024-02-09,8591,材料反応,zone,on,E: 20億以上,7,2994.164804480601,2890.2659217922405,3182.988826883607,partial_then_stop,18,1.4086913040700066,3.367073701540293,-0.24701713643621545
2024-02-09,8591,材料反応,immediate,on,E: 20億以上,7,3010.0,2890.2659217922405,3182.988826883607,partial_then_stop,19,1.2223876003932705,2.7895149401029493,-0.34660140722836047
2024-02-09,8591,材料反応,zone,off,E: 20億以上,7,2994.164804480601,2890.2659217922405,3182.988826883607,stop,18,1.817382608140013,3.367073701540293,-0.24701713643621545
2024-02-09,8591,材料反応,immediate,off,E: 20億以上,7,3010.0,2890.2659217922405,3182.988826883607,stop,19,1.444775200786541,2.7895149401029493,-0.34660140722836047
2024-02-09,8919,材料反応,zone,on,D: 5-20億,5,1894.0,1811.075335327842,1894.0,partial_then_stop,18,0.5,2.3032954158466215,-0.24118276605723785
2024-02-09,8919,材料反応,immediate,on,D: 5-20億,5,2011.0,1811.075335327842,1948.0,time,20,-0.315118697852059,0.3701394228738471,-0.6852581207259061
2024-02-09,8919,材料反応,zone,off,D: 5-20億,5,1894.0,1811.075335327842,1920.0,time,20,0.3135375958744092,2.3032954158466215,-0.24118276605723785
2024-02-09,8919,材料反応,immediate,off,D: 5-20億,5,2011.0,1811.075335327842,1948.0,time,20,-0.315118697852059,0.3701394228738471,-0.6852581207259061
2024-02-09,9832,押し目,zone,on,C: 2-5億,8,1631.5,1605.3631227547153,1659.0,partial_then_time,6,1.026076618524908,1.893875826689669,-0.1339104119881584
2024-02-09,9832,押し目,immediate,on,C: 2-5億,8,1651.0,1605.3631227547153,1644.0,time,6,-0.15338472793344446,0.4601541838003334,-0.5039783917813175
2024-02-09,9832,押し目,zone,off,C: 2-5億,8,1631.5,1605.3631227547153,1659.0,time,6,1.0521532370498161,1.893875826689669,-0.1339104119881584
2024-02-09,9832,押し目,immediate,off,C: 2-5億,8,1651.0,1605.3631227547153,1644.0,time,6,-0.15338472793344446,0.4601541838003334,-0.5039783917813175
2024-02-09,9843,材料反応,zone,on,E: 20億以上,7,4196.642148345276,4083.4568593381105,4678.0,partial_then_time,20,2.626415260662764,5.675276860529623,-0.09402413015530844
2024-02-09,9843,材料反応,immediate,on,E: 20億以上,7,4248.0,4083.4568593381105,4755.0,partial_then_time,20,2.0406293995621665,3.5917632155473,-0.37680087878838
2024-02-09,9843,材料反応,zone,off,E: 20億以上,7,4196.642148345276,4083.4568593381105,4678.0,time,20,4.252830521325528,5.675276860529623,-0.09402413015530844
2024-02-09,9843,材料反応,immediate,off,E: 20億以上,7,4248.0,4083.4568593381105,4755.0,time,20,3.0812587991243334,3.5917632155473,-0.37680087878838
2024-02-09,9984,材料反応,immediate,on,E: 20億以上,6,1997.75,1759.0454635763474,2139.4319536452103,partial_then_stop,19,0.7967726457316952,1.3604684890597722,0.0
2024-02-09,9984,材料反応,immediate,off,E: 20億以上,6,1997.75,1759.0454635763474,2139.4319536452103,stop,19,0.5935452914633903,1.3604684890597722,0.0
2024-02-09,7918,材料反応,zone,on,B: 1-2億,6,158.0,147.84576956025626,147.84576956025626,stop,6,-1.0,0.19696224267000909,-1.8711413053650863
2024-02-09,7918,材料反応,immediate,on,B: 1-2億,6,167.0,147.84576956025626,147.84576956025626,stop,7,-1.0,0.0,-1.4618180609282991
2024-02-09,7918,材料反応,zone,off,B: 1-2億,6,158.0,147.84576956025626,147.84576956025626,stop,6,-1.0,0.19696224267000909,-1.8711413053650863
2024-02-09,7918,材料反応,immediate,off,B: 1-2億,6,167.0,147.84576956025626,147.84576956025626,stop,7,-1.0,0.0,-1.4618180609282991
2024-02-09,8368,押し目,immediate,on,C: 2-5億,6,569.0,549.5881306257423,605.0,partial_then_time,6,1.4272677274384526,2.8848329298085194,0.0
2024-02-09,8368,押し目,immediate,off,C: 2-5億,6,569.0,549.5881306257423,605.0,time,6,1.8545354548769053,2.8848329298085194,0.0
2024-02-19,1377,材料反応,immediate,on,D: 5-20億,8,3830.0,3755.243695100913,3755.243695100913,stop,1,-1.0,0.0,-1.404563804240176
2024-02-19,1377,材料反応,immediate,off,D: 5-20億,8,3830.0,3755.243695100913,3755.243695100913,stop,1,-1.0,0.0,-1.404563804240176
2024-02-19,1433,材料反応,zone,on,B: 1-2億,9,1081.5119111076815,1036.8047644430726,1036.8047644430726,stop,2,-1.0,0.12275641148583936,-1.1969431086516338
2024-02-19,1433,材料反応,immediate,on,B: 1-2億,9,1097.0,1036.8047644430726,1036.8047644430726,stop,3,-1.0,0.3156395987857122,-1.1462701219060074
2024-02-19,1433,材料反応,zone,off,B: 1-2億,9,1081.5119111076815,1036.8047644430726,1036.8047644430726,stop,2,-1.0,0.12275641148583936,-1.1969431086516338
2024-02-19,1433,材料反応,immediate,off,B: 1-2億,9,1097.0,1036.8047644430726,1036.8047644430726,stop,3,-1.0,0.3156395987857122,-1.1462701219060074
2024-02-19,167A,押し目,zone,on,D: 5-20億,7,3905.0,3698.348042031811,4145.0,partial_then_time,6,1.0806864893991095,1.7420594681973287,0.0
2024-02-19,167A,押し目,immediate,on,D: 5-20億,7,3900.0,3698.348042031811,4125.0,partial_then_time,6,1.0578919299050253,1.810049372580749,0.0
2024-02-19,167A,押し目,zone,off,D: 5-20億,7,3905.0,3698.348042031811,4145.0,time,6,1.161372978798219,1.7420594681973287,0.0
2024-02-19,167A,押し目,immediate,off,D: 5-20億,7,3900.0,3698.348042031811,4125.0,time,6,1.1157838598100507,1.810049372580749,0.0
2024-02-19,1720,押し目,immediate,on,C: 2-5億,7,808.0,779.3033631880019,825.0,time,6,0.5924039151825715,0.871182228209664,-0.06969457825677311
2024-02-19,1720,押し目,immediate,off,C: 2-5億,7,808.0,779.3033631880019,825.0,time,6,0.5924039151825715,0.871182228209664,-0.06969457825677311
2024-02-19,1833,押し目,immediate,on,D: 5-20億,7,5080.0,4799.7235033144025,5060.0,time,6,-0.07135810614343152,0.39246958378887337,-0.1783952653585788
2024-02-19,1833,押し目,immediate,off,D: 5-20億,7,5080.0,4799.7235033144025,5060.0,time,6,-0.07135810614343152,0.39246958378887337,-0.1783952653585788
2024-02-19,1898,押し目,zone,on,D: 5-20億,5,1925.0,1881.3641187932294,1944.0,time,6,0.4354214805464256,0.939593721179129,-0.6187568407764995
2024-02-19,1898,押し目,immediate,on,D: 5-20億,5,1938.0,1881.3641187932294,1953.0,time,6,0.26484976803374627,0.47672958246074326,-0.70626604808999
2024-02-19,1898,押し目,zone,off,D: 5-20億,5,1925.0,1881.3641187932294,1944.0,time,6,0.4354214805464256,0.939593721179129,-0.6187568407764995
2024-02-19,1898,押し目,immediate,off,D: 5-20億,5,1938.0,1881.3641187932294,1953.0,time,6,0.26484976803374627,0.47672958246074326,-0.70626604808999
2024-02-19,1961,押し目,immediate,on,C: 2-5億,7,637.6666870117188,615.9750420426042,676.6666870117188,partial_then_time,6,1.3989636345129597,1.9823300658490908,-0.01536877557751711
2024-02-19,1961,押し目,immediate,off,C: 2-5億,7,637.6666870117188,615.9750420426042,676.6666870117188,time,6,1.7979272690259196,1.9823300658490908,-0.01536877557751711
2024-02-19,1969,材料反応,zone,on,D: 5-20億,9,2161.203405556145,2051.481362222458,2402.5,partial_then_time,20,1.599581210450225,2.19916242090045,-0.6033737938584215
2024-02-19,1969,材料反応,immediate,on,D: 5-20億,9,2195.0,2051.481362222458,2310.0,time,20,0.801289656736104,0.9929024007382158,-0.6967736145531339
2024-02-19,1969,材料反応,zone,off,D: 5-20億,9,2161.203405556145,2051.481362222458,2402.5,time,20,2.19916242090045,2.19916242090045,-0.6033737938584215
2024-02-19,1969,材料反応,immediate,off,D: 5-20億,9,2195.0,2051.481362222458,2310.0,time,20,0.801289656736104,0.9929024007382158,-0.6967736145531339
2024-02-19,2109,押し目,zone,on,B: 1-2億,6,3231.8,3188.008355966884,3188.008355966884,stop,4,-1.0,0.7581355012589485,-1.0686970318951543
2024-02-19,2109,押し目,immediate,on,B: 1-2億,6,3280.0,3188.008355966884,3188.008355966884,stop,5,-1.0,0.271763813580724,-1.032702491606751
2024-02-19,2109,押し目,zone,off,B: 1-2億,6,3231.8,3188.008355966884,3188.008355966884,stop,4,-1.0,0.7581355012589485,-1.0686970318951543
2024-02-19,2109,押し目,immediate,off,B: 1-2億,6,3280.0,3188.008355966884,3188.008355966884,stop,5,-1.0,0.271763813580724,-1.032702491606751
2024-02-19,2117,押し目,zone,on,B: 1-2億,5,2256.0,2217.168873471212,2354.0,partial_then_time,6,1.7618742843752724,3.4765924161359547,0.0
2024-02-19,2117,押し目,immediate,on,B: 1-2億,5,2282.0,2217.168873471212,2370.0,partial_then_time,6,1.1786863402791865,1.6812911611461665,-0.40104192834679203
2024-02-19,2117,押し目,zone,off,B: 1-2億,5,2256.0,2217.168873471212,2354.0,time,6,2.5237485687505448,3.4765924161359547,0.0
2024-02-19,2117,押し目,immediate,off,B: 1-2億,5,2282.0,2217.168873471212,2370.0,time,6,1.357372680558373,1.6812911611461665,-0.40104192834679203
2024-02-19,2163,材料反応,zone,on,B: 1-2億,8,1191.0,1127.841572738004,1191.0,partial_then_stop,3,0.5,1.3299887860023547,-0.007916599916680683
2024-02-19,2163,材料反応,immediate,on,B: 1-2億,8,1197.0,1127.841572738004,1197.0,partial_then_stop,4,0.5,1.1278451967178076,-0.09398709972648397
2024-02-19,2163,材料反応,zone,off,B: 1-2億,8,1191.0,1127.841572738004,1208.1235910700623,stop,13,0.27112123927705817,1.97123337925349,-0.007916599916680683
2024-02-19,2163,材料反応,immediate,off,B: 1-2億,8,1197.0,1127.841572738004,1208.1235910700623,stop,14,0.16084216357208764,1.713457125782823,-0.09398709972648397
2024-02-19,2327,押し目,zone,on,D: 5-20億,6,2475.0,2385.621843790108,2505.0,time,6,0.3356524823531738,0.615362884314152,-0.307681442157076
2024-02-19,2327,押し目,immediate,on,D: 5-20億,6,2475.0,2385.621843790108,2520.0,time,6,0.5034787235297608,0.615362884314152,-0.307681442157076
2024-02-19,2327,押し目,zone,off,D: 5-20億,6,2475.0,2385.621843790108,2505.0,time,6,0.3356524823531738,0.615362884314152,-0.307681442157076
2024-02-19,2327,押し目,immediate,off,D: 5-20億,6,2475.0,2385.621843790108,2520.0,time,6,0.5034787235297608,0.615362884314152,-0.307681442157076
2024-02-19,2354,高値ブレイク,zone,on,B: 1-2億,4,809.0,744.0872163989926,900.0,partial_then_time,10,1.2009405155026178,1.432691603115241,-0.36972686532006216
2024-02-19,2354,高値ブレイク,immediate,on,B: 1-2億,4,825.0,744.0872163989926,817.0,time,10,-0.09887189198000101,0.11123087847750114,-0.49435945990000507
2024-02-19,2354,高値ブレイク,zone,off,B: 1-2億,4,809.0,744.0872163989926,900.0,time,10,1.4018810310052356,1.432691603115241,-0.36972686532006216
2024-02-19,2354,高値ブレイク,immediate,off,B: 1-2億,4,825.0,744.0872163989926,817.0,time,10,-0.09887189198000101,0.11123087847750114,-0.49435945990000507
2024-02-19,2384,材料反応,immediate,on,B: 1-2億,6,2325.0,2188.1959588326454,2325.0,partial_then_stop,9,0.5,1.0526004843953582,-0.10964588379118315
2024-02-19,2384,材料反応,immediate,off,B: 1-2億,6,2325.0,2188.1959588326454,2276.9393824896806,stop,12,-0.3513099254979321,1.0526004843953582,-0.6578753027470988
2024-02-19,256A,押し目,immediate,on,B: 1-2億,8,1482.0,1383.2471537794415,1474.0,time,6,-0.08101032330888455,0.05063145206805285,-0.283536131581096
2024-02-19,256A,押し目,immediate,off,B: 1-2億,8,1482.0,1383.2471537794415,1474.0,time,6,-0.08101032330888455,0.05063145206805285,-0.283536131581096
2024-02-19,2579,材料反応,immediate,on,D: 5-20億,7,1907.5,1807.5456935500356,1958.685403250533,partial_then_stop,6,0.7560440118513334,2.2310194319804557,0.0
2024-02-19,2579,材料反応,immediate,off,D: 5-20億,7,1907.5,1807.5456935500356,1958.685403250533,stop,6,0.5120880237026668,2.2310194319804557,0.0
2024-02-19,2590,材料反応,zone,on,C: 2-5億,7,3020.0,2965.476497109717,3020.0,partial_then_stop,8,0.5,3.209625037337576,-3.74150575781066
2024-02-19,2590,材料反応,immediate,on,C: 2-5億,7,3030.0,2965.476497109717,3030.0,partial_then_stop,2,0.5,1.0848760043147276,-0.30996457266135075
2024-02-19,2590,材料反応,zone,off,C: 2-5億,7,3020.0,2965.476497109717,3007.1474566457564,stop,8,-0.23572482824712546,3.209625037337576,-3.74150575781066
2024-02-19,2590,材料反応,immediate,off,C: 2-5億,7,3030.0,2965.476497109717,3007.1474566457564,stop,9,-0.3541739417511556,2.557207724456144,-3.3166209274764533
2024-02-19,2733,押し目,immediate,on,B: 1-2億,6,3190.0,2999.8574155726715,3390.0,partial_then_time,6,1.0259211149421368,1.2622106758611285,-0.1314802787355342
2024-02-19,2733,押し目,immediate,off,B: 1-2億,6,3190.0,2999.8574155726715,3390.0,time,6,1.0518422298842736,1.2622106758611285,-0.1314802787355342
2024-02-19,2742,押し目,zone,on,B: 1-2億,7,4265.0,4124.844720623117,4620.0,partial_then_time,6,1.7664524717809253,2.711278531136629,0.0
2024-02-19,2742,押し目,immediate,on,B: 1-2億,7,4315.0,4124.844720623117,4490.0,partial_then_time,6,0.9601502534493247,1.2095378090667963,-0.2629430019710427
2024-02-19,2742,押し目,zone,off,B: 1-2億,7,4265.0,4124.844720623117,4620.0,time,6,2.5329049435618507,2.711278531136629,0.0
2024-02-19,2742,押し目,immediate,off,B: 1-2億,7,4315.0,4124.844720623117,4490.0,time,6,0.9203005068986494,1.2095378090667963,-0.2629430019710427
2024-02-19,2815,材料反応,immediate,on,C: 2-5億,7,5700.0,5237.103229310793,5237.103229310793,stop,5,-1.0,0.0,-1.0369482580000025
2024-02-19,2815,材料反応,immediate,off,C: 2-5億,7,5700.0,5237.103229310793,5237.103229310793,stop,5,-1.0,0.0,-1.0369482580000025
2024-02-19,2820,材料反応,zone,on,C: 2-5億,9,4286.00564700116,3894.402258800464,3894.402258800464,stop,3,-1.0,0.09957613793386272,-1.3815142138757388
2024-02-19,2820,材料反応,immediate,on,C: 2-5億,9,4400.0,3894.402258800464,3894.402258800464,stop,4,-1.0,0.0,-1.29549629404199
2024-02-19,2820,材料反応,zone,off,C: 2-5億,9,4286.00564700116,3894.402258800464,3894.402258800464,stop,3,-1.0,0.09957613793386272,-1.3815142138757388
