delivered_on,asof,ticker,name,sector33,pattern,neckline,close_t,atr_t,breakout_pct,pattern_low,height,target,breakout_h,up_pct,down_pct,rr,breakeven_win_rate,span,l1_date,l1,l2_date,l2,l3_date,l3,h1_date,h1,h2_date,h2,h3_date,h3,upper_slope,lower_slope,pole_pct,upper_scatter,adv_jpy,earnings_days,earnings_unknown
2026-09-25,2026-09-24,2986.T,ＬＡホールディングス,不動産業,ascending_box,2888.5,2926.0,59.15562465703913,1.2982516877271921,2740.0,148.5,3037.0,0.25252525252525254,3.7935748462064156,-6.356801093643194,0.596774193548386,0.6262626262626266,23,2026-08-19,2744.0,2026-09-03,2761.0,2026-09-11,2740.0,2026-08-26,2893.0,2026-09-07,2884.0,,,-0.00038947550631817605,-5.7107582527214825e-06,,,345161310.0,,True
2026-09-25,2026-09-24,7172.T,ジャパンインベストメントアドバイザー,証券、商品先物取引業,ascending_triangle,2112.4285714285734,2134.0,32.04462701229628,1.0211672414958128,2043.0,69.42857142857338,2181.8571428571468,0.3106995884773295,2.2426027580668473,-4.264292408622305,0.5259026687598519,0.6553497942386659,23,2026-08-19,2043.0,2026-09-02,2089.0,2026-09-15,2063.0,2026-08-27,2144.0,2026-09-07,2131.0,,,-0.0008688387635755801,0.0005414436710952869,,,296528895.0,,True
2026-09-25,2026-09-24,9308.T,乾汽船,海運業,ascending_triangle,2185.5999999999985,2355.0,68.86705871252602,7.750732064421739,1866.0,319.59999999999854,2505.199999999997,0.530037546933674,6.37791932059435,-20.764331210191077,0.30715746421267276,0.7650187734668371,30,2026-08-07,1866.0,2026-08-26,2018.0,2026-09-09,1999.0,2026-08-25,2178.0,2026-09-01,2180.0,,,0.0001835704451582892,0.0031941541375502696,,,294991400.0,,True
2026-09-25,2026-09-24,3153.T,八洲電機,卸売業,ascending_triangle,3125.0,3135.0,99.77761771740388,0.32000000000000917,2751.0,374.0,3499.0,0.026737967914438502,11.610845295055828,-12.248803827751198,0.947916666666667,0.5133689839572192,23,2026-08-19,2751.0,2026-09-03,2951.0,2026-09-11,2929.0,2026-09-01,3160.0,2026-09-07,3150.0,,,-0.00079239302694129,0.003969942531691856,,,282223745.0,,True
2026-09-25,2026-09-24,8032.T,日本紙パルプ商事,卸売業,ascending_box,1231.5,1266.0,25.952009179684456,2.8014616321559105,1190.0,41.5,1273.0,0.8313253012048193,0.5529225908372792,-6.00315955766193,0.09210526315789411,0.9156626506024103,19,2026-08-25,1190.0,2026-09-04,1201.0,2026-09-10,1199.0,2026-09-01,1234.0,2026-09-07,1229.0,,,-0.0010150223304911741,0.0007013529645841692,,,280124110.0,,True
2026-09-25,2026-09-24,9416.T,ビジョン,情報・通信業,ascending_box,1068.0,1072.0,16.72076162576165,0.3745318352059934,1022.0,46.0,1114.0,0.08695652173913043,3.917910447761197,-4.664179104477617,0.8399999999999997,0.5434782608695653,23,2026-08-19,1035.0,2026-08-27,1032.0,2026-09-10,1022.0,2026-08-24,1072.0,2026-09-01,1064.0,,,-0.0012484394506866348,-0.0008076717252132297,,,264108035.0,,True
2026-09-25,2026-09-24,4958.T,長谷川香料,化学,double_bottom,3400.0,3475.0,58.1521082018092,2.2058823529411686,3180.0,220.0,3620.0,0.3409090909090909,4.172661870503602,-8.489208633093526,0.49152542372881414,0.6704545454545452,33,2026-08-04,3180.0,2026-09-11,3180.0,,,2026-08-25,3400.0,,,,,,,,,256793100.0,,True
2026-09-25,2026-09-24,6145.T,ＮＩＴＴＯＫＵ,機械,ascending_triangle,2506.000000000002,2663.0,83.80671473622424,6.264964086193059,2297.0,209.00000000000182,2715.0000000000036,0.7511961722487885,1.952684941795102,-13.743897859556887,0.14207650273225023,0.8755980861243945,21,2026-08-21,2297.0,2026-09-03,2389.0,2026-09-14,2357.0,2026-08-27,2540.0,2026-09-08,2524.0,,,-0.000789889415481738,0.001725889594563093,,,226034005.0,,True
2026-09-25,2026-09-24,7745.T,Ａ＆Ｄホロンホールディングス,精密機器,ascending_box,2914.0,2943.0,91.36892447527494,0.9951956074125023,2703.0,211.0,3125.0,0.13744075829383887,6.184165817193343,-8.15494393476045,0.7583333333333335,0.5687203791469194,21,2026-08-21,2703.0,2026-09-02,2728.0,2026-09-09,2727.0,2026-09-01,2924.0,2026-09-07,2904.0,,,-0.0017158544955386762,0.0007226463394470861,,,223729535.0,,True
2026-09-25,2026-09-24,9470.T,学研ホールディングス,情報・通信業,double_bottom,1057.0,1073.0,14.670430835631,1.5137180700094621,989.0,68.0,1125.0,0.23529411764705882,4.846225535880699,-7.828518173345755,0.6190476190476183,0.6176470588235298,34,2026-08-03,989.0,2026-09-07,1007.0,,,2026-08-25,1057.0,,,,,,,,,221804215.0,,True
