date,code,name,sector,dcs,coverage,category,dim1,dim2,dim3,dim4,dim5,part_2-a,part_2-b,part_2-c,part_2-d,part_3-a,part_3-b,part_3-c,part_3-d,part_4-a,part_4-c,part_4-d,part_5-a,part_5-b,part_5-c,part_5-d,missing,part_1-a,part_1-b,part_1-c,part_1-d,part_1-e,part_1-f,part_1-g,part_1-h,part_4-b
2026-08-20,3482,ロードスターキャピタル,不動産業,29.51,0.0,除外,0.0,0.1369,0.4512,,0.5921,0.2003,0.186,0.1613,0.0,0.8222,0.2272,0.6888,0.0667,0.2273,0.4211,0.5,0.4561,0.1944,0.7179,1.0,"1,2,3,4,5",,,,,,,,,
2026-08-20,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,不動産業,25.96,0.2,除外,0.0,0.0,0.725,,0.3134,,,,,1.0,0.5965,0.7034,0.6,0.0,0.4211,1.0,0.4922,0.1501,0.0308,0.5806,"1,2,4,5",,,,,,,,,
2026-08-20,3496,アズーム,不動産業,35.72,0.2,除外,0.0,0.4696,0.6868,0.2375,0.3919,0.2986,0.4186,0.1613,1.0,0.7206,0.5087,0.8512,0.6667,0.0,0.75,0.2,0.8398,0.1316,0.5962,0.0,"1,2,4,5",,,,,,,,,0.0
2026-08-20,3498,霞ヶ関キャピタル,不動産業,22.64,0.0,除外,0.0,0.0,0.5349,0.4506,0.1466,,,,,0.692,0.1894,0.9249,0.3333,0.0,0.675,1.0,0.2452,0.2053,0.0,0.1359,"1,2,3,4,5",,,,,,,,,0.1273
2026-08-20,3539,ＪＭホールディングス,小売業,19.93,0.0,除外,0.0,0.0,0.2955,,0.5018,,,,,0.0,0.5065,0.5421,0.1333,0.0455,0.9474,0.2,0.56,0.0952,0.3521,1.0,"1,2,3,4,5",,,,,,,,,
2026-08-20,3543,コメダホールディングス,卸売業,23.35,0.0,除外,0.0,0.0,0.3939,,0.5401,,,,,0.3042,0.3431,0.5948,0.3333,0.5455,0.0,0.5,0.525,0.2333,0.4022,1.0,"1,2,3,4,5",,,,,,,,,
2026-08-20,3549,クスリのアオキホールディングス,小売業,46.06,0.4,除外,0.708,0.4398,0.6792,0.2864,0.1897,0.2338,0.4609,0.0645,1.0,0.5597,0.5924,0.8315,0.7333,0.0,0.8,0.2,0.2026,0.1176,0.394,0.0445,"2,4,5",1.0,0.6866,0.0,1.0,0.5948,0.3829,1.0,1.0,0.1455
2026-08-20,3558,ジェイドグループ,小売業,58.58,0.6,監視,0.8182,0.3176,0.6398,0.3489,0.8043,0.4408,0.7652,0.0645,0.0,0.5279,0.4446,0.6536,0.9333,0.7727,0.3684,0.2,1.0,0.5708,0.6465,1.0,"2,4",1.0,1.0,0.5,1.0,1.0,0.0459,1.0,1.0,0.0545
2026-08-20,3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,小売業,60.16,0.4,除外,0.9943,0.649,0.3941,,0.3688,0.6359,0.8957,0.0645,1.0,0.5482,0.3489,0.2794,0.4,,0.8421,0.2,0.6296,,0.4766,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.9548,1.0,1.0,0.0
2026-08-20,3569,セーレン,繊維製品,44.55,0.2,除外,0.9359,0.4431,0.3273,0.1908,0.3303,0.6031,0.75,0.4194,0.0,0.0,0.6426,0.0,0.6667,0.2273,0.2632,0.2,0.8574,0.294,0.0,0.1699,"2,3,4,5",1.0,0.9189,1.0,1.0,1.0,0.8687,1.0,0.7,0.0727
2026-08-20,3591,ワコールホールディングス,繊維製品,23.14,0.2,除外,0.0,0.0,0.2403,,0.6853,,,,,0.0601,0.1679,0.0,0.7333,0.0,0.3684,0.5,1.0,0.1314,0.6097,1.0,"1,2,3,4",,,,,,,,,
2026-08-20,3608,ＴＳＩホールディングス,繊維製品,64.6,0.6,監視,0.8334,0.4432,0.7575,0.4732,0.7227,0.3105,0.25,0.4194,0.7931,0.6967,0.6432,0.7568,0.9333,0.5455,0.3158,0.2,1.0,0.2209,0.6698,1.0,"2,4",1.0,1.0,1.0,1.0,1.0,0.3674,1.0,0.3,0.8316
2026-08-20,3612,ワールド,繊維製品,52.23,0.4,除外,0.9504,0.6364,0.175,0.3023,0.5473,0.5011,0.625,0.4194,1.0,0.009,0.4242,0.0,0.2667,0.2273,0.0,0.2,0.636,0.3599,0.868,0.3252,"3,4,5",1.0,1.0,1.0,1.0,0.7335,0.8694,1.0,1.0,0.7818
2026-08-20,3626,ＴＩＳ,情報・通信業,25.63,0.2,除外,0.0,0.0,0.6812,,0.3438,,,,,1.0,0.1352,0.7896,0.8,0.0,0.8947,0.2,0.9161,0.113,0.3463,0.0,"1,2,4,5",,,,,,,,,
2026-08-20,3632,グリーホールディングス,情報・通信業,28.61,0.2,除外,0.0,0.0,0.4973,,0.647,,,,,0.6782,0.5366,0.3742,0.4,,0.5263,1.0,1.0,0.5653,0.0229,1.0,"1,2,3,4",,,,,,,,,0.0182
2026-08-20,3635,コーエーテクモホールディングス,情報・通信業,26.61,0.0,除外,0.0,0.0,0.5463,,0.5182,,,,,0.0943,0.4732,0.8843,0.7333,0.0,0.5263,0.2,0.5243,0.1439,0.4046,1.0,"1,2,3,4,5",,,,,,,,,
2026-08-20,3636,三菱総合研究所,情報・通信業,22.52,0.0,除外,0.0,0.2375,0.5075,0.0727,0.308,0.2457,0.6581,0.0323,0.0139,0.4275,0.0911,0.9115,0.6,0.0909,0.0,0.2,0.717,0.1487,0.3299,0.0364,"1,2,3,4,5",,,,,,,,,0.0
2026-08-20,3656,ＫＬａｂ,情報・通信業,56.5,0.4,除外,0.2972,0.4584,0.796,,0.7085,0.8354,0.9658,0.0323,0.0,0.9595,0.5785,0.8459,0.8,0.0,0.0526,1.0,1.0,0.3217,0.5123,1.0,"1,2,4",0.0,0.7779,0.5,0.0,1.0,0.0,0.0,0.1,
2026-08-20,3659,ネクソン,情報・通信業,30.58,0.0,除外,0.0,0.0,0.5255,0.4737,0.5298,,,,,0.378,0.3438,0.9134,0.4667,0.0,0.8947,1.0,1.0,0.1192,0.0,1.0,"1,2,3,4,5",,,,,,,,,0.0
2026-08-20,3660,アイスタイル,情報・通信業,27.27,0.2,除外,0.0,0.0,0.4523,,0.6386,,,,,0.3259,0.6157,0.001,0.8667,,0.925,1.0,1.0,0.5546,0.0,1.0,"1,2,3,4",,,,,,,,,0.0
2026-08-20,3661,エムアップホールディングス,情報・通信業,31.78,0.2,除外,0.0,0.0,0.8572,0.3097,0.4221,,,,,1.0,0.6811,0.9478,0.8,0.0,0.6842,0.5,1.0,0.1256,0.4368,0.1261,"1,2,4,5",,,,,,,,,0.0545
2026-08-20,3663,セルシス,情報・通信業,61.19,0.6,監視,0.8121,0.6141,0.5424,0.6536,0.4374,0.5525,0.8718,0.0323,1.0,0.5749,0.2716,0.9898,0.3333,0.6,0.1053,1.0,0.0,0.3883,0.3615,1.0,"3,5",1.0,0.6128,0.5,1.0,1.0,0.6844,1.0,0.7,0.9091
2026-08-20,3668,コロプラ,情報・通信業,27.25,0.0,除外,0.0,0.0,0.5392,,0.5509,,,,,0.5019,0.46,0.7283,0.4667,0.0,0.5263,1.0,0.7134,0.1896,0.3006,1.0,"1,2,3,4,5",,,,,,,,,
2026-08-20,3673,ブロードリーフ,情報・通信業,50.22,0.4,除外,0.9148,0.3292,0.1268,0.4519,0.6881,0.4468,0.8376,0.0323,0.0,0.0,0.1074,0.0,0.4,0.3636,0.7895,0.2,1.0,0.4444,0.9066,0.4014,"2,3,4",1.0,1.0,1.0,1.0,1.0,0.3186,1.0,1.0,0.4545
2026-08-20,3687,フィックスターズ,情報・通信業,56.72,0.6,監視,0.675,0.3145,0.3727,0.6522,0.8215,0.4051,0.8205,0.0323,0.0,1.0,0.0909,0.0,0.4,0.8636,0.2632,0.5,0.8227,0.7453,0.7181,1.0,"2,3",1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.4,0.9818
2026-08-20,368A,北里コーポレーション,精密機器,22.42,0.0,除外,0.0,0.0,0.5482,,0.3487,,,,,0.0535,0.8076,0.5318,0.8,0.0,0.725,0.5,0.8457,0.3254,0.0,0.2238,"1,2,3,4,5",,,,,,,,,
2026-08-20,3692,ＦＦＲＩセキュリティ,情報・通信業,36.05,0.2,除外,0.0,0.2094,0.4792,,0.7533,0.207,0.5983,0.0323,0.0,0.8454,0.1386,0.333,0.6,0.0909,0.3158,1.0,1.0,0.2961,0.7171,1.0,"1,2,3,4",,,,,,,,,
2026-08-20,3696,セレス,情報・通信業,34.05,0.2,除外,0.0,0.0,0.5201,0.3489,0.8336,,,,,0.3399,0.7482,0.1922,0.8,0.0,0.3684,0.5,1.0,,0.9255,0.5754,"1,2,3,4",,,,,,,,,0.5273
2026-08-20,3697,ＳＨＩＦＴ,情報・通信業,22.67,0.0,除外,0.0,0.0,0.583,0.3896,0.1607,,,,,0.2695,0.4782,0.7841,0.8,0.0,0.8947,0.5,0.4941,0.1487,0.0,0.0,"1,2,3,4,5",,,,,,,,,0.1636
2026-08-20,3741,セック,情報・通信業,55.75,0.6,監視,0.7313,0.3252,0.6479,0.294,0.7892,0.4393,0.8291,0.0323,0.0,1.0,0.231,0.6938,0.6667,0.8182,0.1579,0.2,1.0,0.5556,0.6014,1.0,"2,4",1.0,1.0,0.5,1.0,1.0,0.1501,0.5,0.7,0.0
2026-08-20,3762,テクマトリックス,情報・通信業,19.49,0.0,除外,0.0,0.0,0.44,0.2969,0.2376,,,,,0.1284,0.4087,0.623,0.6,0.0,0.8421,0.2,0.7013,0.2491,0.0,0.0,"1,2,3,4,5",,,,,,,,,0.1455
2026-08-20,3765,ガンホー・オンライン・エンターテイメント,情報・通信業,31.3,0.2,除外,0.0,0.0,0.6531,,0.5988,,,,,0.3986,0.4903,0.8569,0.8667,0.0,0.0526,0.2,0.9389,0.1245,0.3317,1.0,"1,2,4,5",,,,,,,,,
2026-08-20,3769,ＧＭＯペイメントゲートウェイ,情報・通信業,60.39,0.6,監視,0.9319,0.5126,0.7328,0.2213,0.6208,0.3001,0.7179,0.0323,1.0,0.964,0.3052,0.8619,0.8,0.0,0.1579,0.2,1.0,,0.8624,0.0,"2,4",1.0,1.0,0.5,1.0,1.0,0.9552,1.0,1.0,0.5273
2026-08-20,3774,インターネットイニシアティブ,情報・通信業,66.96,0.4,除外,0.9824,0.594,0.5793,0.4,0.7924,0.4892,0.8547,0.0323,1.0,0.6857,0.3175,0.5806,0.7333,0.0,0.2105,0.5,0.6297,,0.9566,0.791,"2,3,4",1.0,1.0,1.0,1.0,1.0,0.859,1.0,1.0,0.8895
2026-08-20,3778,さくらインターネット,情報・通信業,28.34,0.2,除外,0.0,0.0,0.6353,,0.4981,,,,,0.0,1.0,0.6745,0.8667,,0.4737,0.5,0.7137,0.2788,0.0,1.0,"1,2,4,5",,,,,,,,,0.0909
2026-08-20,3817,ＳＲＡホールディングス,情報・通信業,20.85,0.0,除外,0.0,0.252,0.301,,0.2809,0.2092,0.6068,0.0323,0.1598,0.0,0.3263,0.6109,0.2667,0.0,0.8421,0.2,0.7272,0.1591,0.2374,0.0,"1,2,3,4,5",,,,,,,,,
2026-08-20,3844,コムチュア,情報・通信業,22.85,0.0,除外,0.0,0.0,0.4963,,0.4177,,,,,0.4819,0.4914,0.4117,0.6,0.0,0.9474,1.0,1.0,0.1521,0.3637,0.1549,"1,2,3,4,5",,,,,,,,,
2026-08-20,3853,アステリア,情報・通信業,41.46,0.2,除外,0.0,0.4464,0.6168,,0.5954,0.8131,0.9402,0.0323,0.0,1.0,0.1521,0.3818,0.9333,0.7727,0.1579,0.5,1.0,0.3889,0.7043,0.2884,"1,2,4,5",,,,,,,,,
2026-08-20,3854,アイル,情報・通信業,21.15,0.2,除外,0.0,0.0,0.251,0.125,0.6817,,,,,0.3289,0.5308,0.0775,0.0667,0.0,0.0,0.5,0.6745,0.5128,0.5395,1.0,"1,2,3,4",,,,,,,,,0.0
2026-08-20,3861,王子ホールディングス,パルプ・紙,58.1,0.4,除外,0.8292,0.5412,0.6498,0.3659,0.5191,0.3619,0.2222,0.5806,1.0,0.5906,0.4765,0.932,0.6,0.2273,0.8,0.2,0.9916,0.1489,0.6655,0.2703,"2,4,5",1.0,0.934,0.5,1.0,0.6545,0.5453,1.0,1.0,0.2364
2026-08-20,3863,日本製紙,パルプ・紙,58.28,0.4,除外,0.859,0.6755,0.5554,0.3285,0.4955,0.5659,0.5556,0.5806,1.0,0.5278,0.1996,0.8941,0.6,0.2,0.3684,0.2,1.0,0.3357,0.3076,0.3386,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.5723,1.0,0.3,0.5455
2026-08-20,3864,三菱製紙,パルプ・紙,66.09,0.6,監視,0.9698,0.7132,0.3194,,0.6411,0.7885,0.7778,0.5806,0.706,0.0,0.2051,0.606,0.4667,,0.7895,0.2,0.2431,,0.6802,1.0,"3,4",1.0,1.0,1.0,1.0,1.0,0.7586,1.0,1.0,0.6316
2026-08-20,3865,北越コーポレーション,パルプ・紙,28.38,0.2,除外,0.0,0.0,0.4997,,0.6354,,,,,0.5448,0.2776,0.443,0.7333,0.2273,0.3158,0.5,0.9994,0.1331,0.7516,0.6575,"1,2,3,4",,,,,,,,,
2026-08-20,3880,大王製紙,パルプ・紙,50.78,0.4,除外,0.6506,0.4671,0.5645,0.1331,0.7236,0.4356,0.3333,0.5806,0.5189,0.5268,0.332,0.7326,0.6667,0.2273,0.1053,0.2,1.0,0.2589,0.7654,0.8702,"2,3,4",1.0,1.0,0.5,1.0,0.656,0.2487,0.5,0.3,0.0
2026-08-20,3891,ニッポン高度紙工業,パルプ・紙,56.44,0.6,監視,0.675,0.6426,0.7098,0.3281,0.4666,0.9896,1.0,0.5806,0.0,1.0,0.6232,0.9494,0.2667,0.9545,0.1579,0.2,0.0,0.5956,0.5995,0.6712,"4,5",1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.4,0.0
2026-08-20,3905,データセクション,情報・通信業,38.08,0.0,除外,0.3277,0.4607,0.5734,,0.1615,0.8362,0.9744,0.0323,0.0,0.65,0.6131,0.3639,0.6667,0.8182,0.825,1.0,0.0,0.4417,0.2043,0.0,"1,2,3,4,5",0.0,0.6213,1.0,0.0,1.0,0.0,0.0,0.0,
2026-08-20,3915,テラスカイ,情報・通信業,45.71,0.4,除外,0.7299,0.0,0.5065,0.3636,0.6853,,,,,1.0,0.4925,0.0,0.5333,0.8636,0.0,0.5,0.7693,0.5556,0.4163,1.0,"2,3,4",1.0,0.6396,0.5,1.0,1.0,0.0,1.0,0.7,0.0909
2026-08-20,3923,ラクス,情報・通信業,33.17,0.4,除外,0.0,0.0,0.6797,0.2356,0.7429,,,,,1.0,0.3029,0.6828,0.7333,0.0,0.5789,0.2,0.773,,0.4557,1.0,"1,2,4",,,,,,,,,0.1636
2026-08-20,3932,アカツキ,情報・通信業,59.32,0.4,除外,1.0,0.2022,0.5449,,0.6255,0.204,0.5726,0.0323,0.0,0.3131,1.0,0.0,0.8667,,0.5789,0.5,1.0,0.4444,0.0576,1.0,"2,3,4",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9737
2026-08-20,3941,レンゴー,パルプ・紙,70.85,0.6,監視,1.0,0.8169,0.3746,,0.6424,0.7982,0.8889,0.5806,1.0,0.0,0.4106,0.6209,0.4667,,1.0,1.0,0.8766,,0.0505,1.0,"3,4",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2026-08-20,3946,トーモク,パルプ・紙,62.95,0.4,除外,1.0,0.7243,0.3526,,0.4409,0.65,0.6667,0.5806,1.0,0.0,0.6151,0.3288,0.4667,,0.85,0.2,0.7927,,0.5301,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2026-08-20,3950,ザ・パック,パルプ・紙,70.05,0.6,監視,0.9074,0.6332,0.7109,,0.5506,0.5078,0.4444,0.5806,1.0,1.0,0.5175,0.7261,0.6,,0.1053,0.2,0.8866,,0.765,0.0,"4,5",1.0,1.0,1.0,1.0,0.9865,0.9729,1.0,0.3,0.7455
2026-08-20,3962,チェンジホールディングス,情報・通信業,16.14,0.0,除外,0.0,0.0,0.2599,,0.3858,,,,,0.0099,0.171,0.5254,0.3333,0.0,0.5263,1.0,0.7812,0.1294,0.4224,0.2101,"1,2,3,4,5",,,,,,,,,
2026-08-20,3964,オークネット,情報・通信業,54.47,0.4,除外,0.9615,0.4387,0.35,0.2958,0.6776,0.7908,0.9316,0.0323,0.0,0.0,1.0,0.0,0.4,0.7727,0.2105,0.2,1.0,0.4151,0.2954,1.0,"2,3,4",1.0,1.0,1.0,1.0,1.0,0.6921,1.0,1.0,0.0
2026-08-20,3984,ユーザーローカル,情報・通信業,21.67,0.0,除外,0.0,0.2193,0.2484,,0.3991,0.2211,0.6239,0.0323,0.0,0.371,0.1558,0.0,0.4667,0.0,0.0,1.0,0.4583,0.138,0.0,1.0,"1,2,3,4,5",,,,,,,,,
2026-08-20,3993,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,情報・通信業,27.48,0.2,除外,0.0,0.0,0.3934,0.2039,0.7769,,,,,0.1113,0.6623,0.0,0.8,0.0,0.3158,0.5,1.0,0.3537,0.754,1.0,"1,2,3,4",,,,,,,,,0.0
2026-08-20,3994,マネーフォワード,情報・通信業,33.47,0.0,除外,0.0,0.4724,0.4729,,0.3934,0.2249,0.6325,0.0323,1.0,0.0189,0.5639,0.5754,0.7333,,0.1053,1.0,0.6065,,0.5736,0.0,"1,2,3,4,5",,,,,,,,,0.4545
2026-08-20,4004,レゾナック・ホールディングス,化学,52.34,0.4,除外,0.8858,0.6831,0.4479,0.2809,0.3195,0.9903,1.0,0.7419,0.0,0.4609,0.4294,0.3013,0.6,0.8182,0.1053,0.2,0.0428,0.2686,0.1479,0.8188,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.3861,1.0,0.7,0.0
2026-08-20,4005,住友化学,化学,50.22,0.4,除外,0.611,0.5155,0.3863,0.3634,0.6348,0.7118,0.6082,0.7419,0.0,0.0,0.3232,0.8219,0.4,0.7273,0.5263,0.2,0.7048,0.2743,0.5602,1.0,"2,3,4",1.0,0.9849,1.0,0.0,1.0,0.4028,0.5,0.0,0.0
2026-08-20,4008,住友精化,化学,54.73,0.4,除外,1.0,0.6456,0.3667,,0.1769,0.6858,0.5979,0.7419,0.5569,0.0,1.0,0.0,0.4667,,0.1053,0.2,0.346,,0.0,0.1848,"3,4,5",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2158
2026-08-20,4021,日産化学,化学,52.18,0.4,除外,0.8862,0.6371,0.2939,0.2763,0.5157,0.8213,0.7732,0.7419,0.2118,0.3002,0.339,0.5363,0.0,0.8,0.1053,0.2,0.0447,0.4137,0.6044,1.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.6896,1.0,0.4,0.0
2026-08-20,4022,ラサ工業,化学,63.49,0.4,除外,0.9092,0.6377,0.5861,,0.4067,0.9121,0.8969,0.7419,0.0,1.0,0.1858,0.8253,0.3333,,0.2632,0.2,0.8467,0.5141,0.1662,0.0999,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.5733,1.0,0.7,0.1091
2026-08-20,4023,クレハ,化学,61.2,0.4,除外,0.8962,0.6791,0.5158,0.5409,0.4281,0.5726,0.4021,0.7419,1.0,0.4883,0.4165,0.2916,0.8667,0.2273,0.5,1.0,1.0,0.165,0.5476,0.0,"3,4,5",1.0,1.0,0.5,1.0,1.0,0.6697,1.0,1.0,0.4364
2026-08-20,4028,石原産業,化学,51.46,0.4,除外,0.8312,0.4565,0.3944,0.1577,0.7332,0.6203,0.4639,0.7419,0.0,0.2678,0.2956,0.2141,0.8,0.1818,0.1579,0.2,1.0,0.163,0.8302,0.9396,"2,3,4",1.0,1.0,0.5,1.0,1.0,0.1494,1.0,1.0,0.0909
2026-08-20,402A,アクセルスペースホールディングス,輸送用機器,38.0,0.0,除外,0.0,,0.5478,,0.5921,,,,,1.0,0.0369,0.3543,0.8,0.8182,0.1053,0.5,1.0,0.4444,0.6383,0.2855,"1,2,3,4,5",,,,,,,,,
2026-08-20,4041,日本曹達,化学,59.34,0.4,除外,0.8628,0.5975,0.6355,0.508,0.363,0.411,0.2371,0.7419,1.0,0.6866,0.3819,0.8067,0.6667,0.2273,0.85,0.5,1.0,0.2524,0.1996,0.0,"2,4,5",1.0,1.0,0.5,1.0,0.6414,0.7611,1.0,1.0,0.4545
2026-08-20,4042,東ソー,化学,61.54,0.6,監視,0.6881,0.4164,0.5984,0.6307,0.7436,0.5421,0.3814,0.7419,0.0,0.5816,0.4173,0.9945,0.4,0.9545,0.5263,0.2,0.7283,0.4549,0.7911,1.0,"2,3",1.0,1.0,1.0,0.0,0.8939,0.6113,1.0,0.0,0.8421
2026-08-20,4043,トクヤマ,化学,45.5,0.0,除外,0.5642,0.5362,0.3169,0.5034,0.3546,0.7327,0.6701,0.7419,0.0,0.2716,0.1133,0.5493,0.3333,0.8636,0.95,0.2,0.2625,0.5718,0.0,0.5841,"1,2,3,4,5",1.0,0.9939,1.0,0.0,1.0,0.0196,0.5,0.0,0.0
2026-08-20,4044,セントラル硝子,化学,61.53,0.4,除外,0.9625,0.7172,0.3503,,0.4313,0.6322,0.4948,0.7419,1.0,0.0,0.8677,0.0,0.5333,,0.2105,0.5,0.4219,,0.0,0.8719,"3,4,5",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.2474
2026-08-20,4045,東亞合成,化学,50.3,0.2,除外,0.9838,0.5049,0.5327,0.291,0.2028,0.4713,0.3299,0.7419,0.4765,0.352,0.3969,0.9151,0.4667,0.2273,0.7368,0.2,0.5734,0.2376,0.0,0.0,"2,3,4,5",1.0,1.0,1.0,1.0,0.961,0.9095,1.0,1.0,0.0
2026-08-20,4046,大阪ソーダ,化学,36.6,0.2,除外,0.8183,0.273,0.442,0.1122,0.1844,0.2368,0.1134,0.7419,0.0,0.3285,0.6187,0.2208,0.6,0.0909,0.1579,0.2,0.651,0.0867,0.0,0.0,"2,3,4,5",1.0,0.9295,0.5,1.0,1.0,0.4171,1.0,0.7,0.0
2026-08-20,4047,関東電化工業,化学,51.01,0.4,除外,0.625,0.6771,0.4216,0.3146,0.5122,0.9769,0.9897,0.7419,0.0,1.0,0.2366,0.1832,0.2667,0.8636,0.0526,0.2,0.0344,0.3889,0.6255,1.0,"3,4,5",1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1421
2026-08-20,4051,ＧＭＯフィナンシャルゲート,情報・通信業,59.8,0.6,監視,0.9198,0.6206,0.6111,0.5513,0.2871,0.5696,0.8803,0.0323,1.0,0.8472,0.6018,0.3953,0.6,0.8,0.2105,0.2,0.7459,0.1111,0.2914,0.0,"4,5",1.0,0.7894,1.0,1.0,1.0,0.8689,1.0,0.7,0.9947
2026-08-20,4061,デンカ,化学,39.84,0.2,除外,0.5775,0.6019,0.21,0.2904,0.3122,0.8615,0.8041,0.7419,0.0,0.3665,0.1995,0.0072,0.2667,0.8182,0.0526,0.2,0.296,0.4444,0.5085,0.0,"1,3,4,5",1.0,1.0,1.0,0.0,1.0,0.1202,0.5,0.0,0.0909
2026-08-20,4062,イビデン,電気機器,54.13,0.4,除外,0.8558,0.7288,0.406,0.2886,0.4276,0.9963,0.9833,0.9355,0.0,0.5139,0.4077,0.6358,0.0667,0.9545,0.0,0.2,0.0,0.4444,0.2658,1.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.1463,1.0,0.7,0.0
2026-08-20,4063,信越化学工業,化学,45.52,0.0,除外,0.5956,0.5421,0.5024,0.461,0.1748,0.7357,0.6907,0.7419,0.0,0.2451,0.3963,0.9683,0.4,0.8182,0.7895,0.2,0.1681,0.531,0.0,0.0,"1,2,3,4,5",1.0,1.0,1.0,0.0,1.0,0.2652,0.5,0.0,0.0364
2026-08-20,4064,日本カーバイド工業,化学,52.45,0.2,除外,0.7413,0.5812,0.3441,0.4426,0.5131,0.8198,0.7629,0.7419,0.0,0.704,0.3875,0.1516,0.1333,0.9545,0.3158,0.5,0.1916,0.3889,0.4721,1.0,"2,3,4,5",1.0,1.0,1.0,0.0,1.0,0.5306,1.0,0.4,0.0
2026-08-20,4071,プラスアルファ・コンサルティング,情報・通信業,21.54,0.0,除外,0.0,0.2994,0.18,,0.382,0.379,0.7863,0.0323,0.0,0.0,0.3199,0.0,0.4,0.6,0.5263,0.2,0.0,0.5027,0.5047,0.5207,"1,2,3,4,5",,,,,,,,,
2026-08-20,4078,堺化学工業,化学,54.12,0.4,除外,0.625,0.5299,0.6264,0.3541,0.5706,0.7282,0.6495,0.7419,0.0,1.0,0.435,0.8039,0.2667,0.8636,0.0526,0.5,0.5848,0.3084,0.7441,0.6453,"2,4,5",1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2026-08-20,4082,第一稀元素化学工業,化学,51.1,0.4,除外,0.7125,0.6587,0.4412,0.1513,0.5913,0.9546,0.9381,0.7419,0.0,0.6377,0.279,0.1146,0.7333,0.0,0.1053,0.5,1.0,0.156,0.5623,0.6471,"3,4,5",1.0,1.0,0.5,1.0,1.0,0.0,0.5,0.7,0.0
2026-08-20,4088,エア・ウォーター,化学,67.54,0.8,本命,0.6544,0.3656,0.8619,0.6342,0.8611,0.4319,0.2887,0.7419,0.0,0.5643,0.9459,0.9374,1.0,1.0,0.0526,0.5,1.0,0.4444,1.0,1.0,2,1.0,0.6911,1.0,0.0,1.0,0.5441,1.0,0.0,0.9842
2026-08-20,4091,日本酸素ホールディングス,化学,65.85,0.6,監視,0.9795,0.334,0.7517,0.4667,0.7607,0.3671,0.2268,0.7419,0.0,0.6167,0.5983,0.9919,0.8,0.8,0.1579,0.2,1.0,0.4444,0.7454,0.8527,"2,4",1.0,1.0,1.0,1.0,1.0,0.8363,1.0,1.0,0.7091
2026-08-20,4092,日本化学工業,化学,61.03,0.6,監視,0.9542,0.8782,0.4611,0.1461,0.6121,0.9047,0.866,0.7419,1.0,0.614,0.2868,0.4767,0.4667,0.0,0.3684,0.2,0.4497,0.3884,0.6105,1.0,"3,4",1.0,1.0,1.0,1.0,1.0,0.6334,1.0,1.0,0.0158
2026-08-20,4095,日本パーカライジング,化学,64.62,0.6,監視,0.9294,0.5538,0.7443,0.3167,0.687,0.5376,0.3608,0.7419,0.575,1.0,0.5369,0.9068,0.5333,0.9091,0.1579,0.2,0.7759,0.5593,0.4127,1.0,"2,4",1.0,1.0,1.0,1.0,1.0,0.7351,1.0,0.7,0.0
2026-08-20,4099,四国化成ホールディングス,化学,41.49,0.4,除外,0.6813,0.6625,0.0466,0.3789,0.305,0.9598,0.9485,0.7419,0.0,0.0,0.1864,0.0,0.0,1.0,0.3158,0.2,0.0,0.4024,0.1417,0.6758,"3,4,5",1.0,1.0,1.0,0.0,1.0,0.0508,1.0,0.4,0.0
2026-08-20,409A,オリオンビール,食料品,42.57,0.0,除外,,,0.3218,,0.5295,,,,,0.0,0.5539,0.0,0.7333,0.0,0.0,1.0,1.0,0.1181,0.0,1.0,"1,2,3,4,5",,,,,,,,,
2026-08-20,4107,伊勢化学工業,化学,56.29,0.4,除外,0.3625,0.4637,0.738,,0.6872,0.6284,0.4845,0.7419,0.0,1.0,0.6368,0.5152,0.8,0.0909,0.2105,1.0,0.7211,0.1432,0.8846,1.0,"1,2,4",0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.4,
2026-08-20,4109,ステラ　ケミファ,化学,45.22,0.2,除外,0.6125,0.5005,0.4839,0.2659,0.3984,0.6828,0.5773,0.7419,0.0,0.4575,0.5182,0.4264,0.5333,0.8636,0.0,0.2,0.3062,0.3889,0.5151,0.3832,"2,3,4,5",1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.4,0.0
